,0
927,17.68530018669948
928,17.58017966108569
929,17.62362866099185
930,17.648995609077705
931,17.643236180829593
932,17.654356508302655
933,17.71976077347222
934,17.6234838655122
935,17.72518084134274
936,17.707084548763795
937,17.757851447275243
938,17.610490141423497
939,17.649823681292407
940,17.716520693492356
941,17.706452960732893
942,17.70413449619099
943,17.645321303728903
944,17.714156558104357
945,17.790542694049833
946,17.712305579183113
947,17.66935801493383
948,17.70578139757324
949,17.743169065745082
950,17.643190873324716
951,17.686648419783484
952,17.666741892591524
953,17.690297186359782
954,17.711675610118508
955,17.6383035916483
956,17.73259550880841
957,17.789804574309592
958,17.68888491680936
959,17.67935335079035
960,17.720710479817583
961,17.62244494308784
962,17.633483724510217
963,17.64275236533634
964,17.70951829664078
965,17.69854358380883
966,17.65022163343565
967,17.702157537026658
968,17.694847636021702
969,17.688824315662334
970,17.672456291294836
971,17.620239560262096
972,17.649904422309874
973,17.62326229898111
974,17.6595489900979
975,17.69399533266159
976,17.636873544191133
977,17.715093150418195
978,17.65065098566889
979,17.625596996270673
980,17.62007965654146
981,17.669798959548668
982,17.702170151706387
983,17.669437557193458
984,17.630243424289613
985,17.721614643348154
986,17.636949487440674
987,17.677054374937402
988,17.73597167278364
989,17.682208876999123
990,17.67765775960989
991,17.66902828730697
992,17.613552062887496
993,17.646722246114177
994,17.720458529316094
995,17.64923539772763
996,17.62388163283596
997,17.65443600055937
998,17.6110426584294
999,17.667211567679992
